time,vsched,vroll
901.4,51.9174,52.25411713
901.5,52.04740003,52.46865976
901.6,52.17740006,52.64112162
901.7,52.3074001,52.77090727
901.8,52.43740013,52.87569434
901.9,52.5674,52.9676112
902,52.69740003,53.05456446
902.1,52.82740006,53.09843642
902.2,52.9574001,53.19844536
902.3,53.08740013,53.31388197
902.4,53.2174,53.43842094
902.5,53.34740003,53.56595174
902.6,53.47740006,53.70577196
902.7,53.6074001,53.84805689
902.8,53.73740013,53.99660856
902.9,53.8674,54.1540088
903,53.99740003,54.29885606
903.1,54.29400015,54.44704656
903.2,54.59400022,54.62423774
903.3,54.89400029,54.81246403
903.4,55.19400001,55.02715307
903.5,55.49400008,55.39254126
903.6,55.79400015,55.66514871
903.7,56.09400022,55.94575551
903.8,56.39400029,56.23999879
903.9,56.69400001,56.55338389
904,56.99400008,56.87853618
904.1,57.10780005,57.21921862
904.2,57.21780008,57.56097481
904.3,57.32780011,57.86055261
904.4,57.4378,58.11023088
904.5,57.54780003,58.30048262
904.6,57.65780005,58.41819848
904.7,57.76780008,58.47555073
904.8,57.87780011,58.5961608
904.9,57.9878,58.68212818
905,58.09780003,58.77222456
905.1,58.20780005,58.80567638
905.2,58.31780008,58.83551166
905.3,58.42780011,58.85113943
905.4,58.5378,58.87789503
905.5,58.64780003,58.90291313
905.6,58.75780005,58.94461809
905.7,58.86780008,59.00227294
905.8,58.97780011,59.06452047
905.9,59.0878,59.15472422
906,59.19780003,59.33161281
906.1,59.18039999,59.45299402
906.2,59.16039999,59.55571659
906.3,59.14039998,59.64226476
906.4,59.1204,59.71327301
906.5,59.10039999,59.76367037
906.6,59.08039999,59.80649787
906.7,59.06039999,59.83012011
906.8,59.04039998,59.82061265
906.9,59.0204,59.76723323
907,59.00039999,59.72306843
907.1,59.0098,59.66401283
907.2,59.01980001,59.60744148
907.3,59.02980001,59.57596143
907.4,59.0398,59.51654955
907.5,59.0498,59.46265278
907.6,59.0598,59.41585732
907.7,59.06980001,59.37520658
907.8,59.07980001,59.33850426
907.9,59.0898,59.32003596
908,59.0998,59.30383228
908.1,59.13920002,59.29195771
908.2,59.17920003,59.28270892
908.3,59.21920004,59.28104951
908.4,59.2592,59.27653981
908.5,59.29920001,59.27441186
908.6,59.33920002,59.27227902
908.7,59.37920003,59.27488528
908.8,59.41920004,59.28745777
908.9,59.4592,59.30288544
909,59.49920001,59.31907936
909.1,59.59800005,59.33874829
909.2,59.69800007,59.36394209
909.3,59.7980001,59.40375825
909.4,59.898,59.45409704
909.5,59.99800003,59.51501703
909.6,60.09800005,59.6048401
909.7,60.19800007,59.70350199
909.8,60.2980001,59.80285205
909.9,60.398,59.85670977
910,60.49800003,59.98425521
910.1,60.67640009,60.11852128
910.2,60.85640013,60.2742133
910.3,61.03640018,60.43349746
910.4,61.2164,60.59413844
910.5,61.39640005,60.75499904
910.6,61.57640009,60.91850006
910.7,61.75640013,61.09372436
910.8,61.93640018,61.27490301
910.9,62.1164,61.46129418
911,62.29640005,61.65589944
911.1,62.45680008,61.85407733
911.2,62.61680012,62.1624549
911.3,62.77680016,62.36956433
911.4,62.9368,62.58224256
911.5,63.09680004,62.7842615
911.6,63.25680008,62.97234624
911.7,63.41680012,63.13813628
911.8,63.57680016,63.2898994
911.9,63.7368,63.43754814
912,63.89680004,63.5757968
912.1,64.01760006,63.71480683
912.2,64.13760009,63.86350491
912.3,64.25760012,64.01107557
912.4,64.3776,64.17217533
912.5,64.49760003,64.24609731
912.6,64.61760006,64.39620101
912.7,64.73760009,64.53832977
912.8,64.85760012,64.66249781
912.9,64.9776,64.78109218
913,65.09760003,64.89745611
913.1,65.00199995,65.01518661
913.2,64.90199993,65.12138418
913.3,64.8019999,65.21468226
913.4,64.702,65.28223991
913.5,64.60199997,65.33558516
913.6,64.50199995,65.34824551
913.7,64.40199993,65.32709287
913.8,64.3019999,65.15295208
913.9,64.202,64.8121525
914,64.10199997,64.52975939
914.1,63.96279993,64.26114917
914.2,63.8227999,64.04925672
914.3,63.68279986,63.86299733
914.4,63.5428,63.68299002
914.5,63.40279996,63.51601887
914.6,63.26279993,63.34194153
914.7,63.1227999,63.16639511
914.8,62.98279986,62.98746643
914.9,62.8428,62.81008002
915,62.70279996,62.6259193
915.1,62.63139997,62.53426111
915.2,62.56139995,62.3476796
915.3,62.49139993,62.17380724
915.4,62.4214,62.01581644
915.5,62.35139998,61.8552682
915.6,62.28139997,61.71142634
915.7,62.21139995,61.56727213
915.8,62.14139993,61.4270761
915.9,62.0714,61.28343435
916,62.00139998,61.1379526
916.1,61.93139997,61.01016801
916.2,61.86139995,60.90102254
916.3,61.79139993,60.79928097
916.4,61.7214,60.64353039
916.5,61.65139998,60.54483922
916.6,61.58139997,60.45089202
916.7,61.51139995,60.3731973
916.8,61.44139993,60.32519145
916.9,61.3714,60.29233507
917,61.30139998,60.28676627
917.1,61.26079998,60.29400912
917.2,61.22079997,60.31964706
917.3,61.18079996,60.3495409
917.4,61.1408,60.38017172
917.5,61.10079999,60.4063026
917.6,61.06079998,60.4232335
917.7,61.02079997,60.4531127
917.8,60.98079996,60.48261609
917.9,60.9408,60.50197266
918,60.90079999,60.53230576
918.1,60.86079998,60.55567421
918.2,60.82079997,60.57408394
918.3,60.78079996,60.59081473
918.4,60.7408,60.60270394
918.5,60.70079999,60.60980525
918.6,60.66079998,60.61265066
918.7,60.62079997,60.61215283
918.8,60.58079996,60.60763337
918.9,60.5408,60.60149354
919,60.50079999,60.58596338
919.1,60.47059999,60.57771512
919.2,60.44059998,60.5663335
919.3,60.41059997,60.55519103
919.4,60.3806,60.54043689
919.5,60.35059999,60.52932858
919.6,60.32059999,60.51624362
919.7,60.29059998,60.50099166
919.8,60.26059997,60.48356294
919.9,60.2306,60.46808647
920,60.20059999,60.45332745
920.1,60.16079998,60.43836344
920.2,60.12079997,60.43013959
920.3,60.08079996,60.41452646
920.4,60.0408,60.40021158
920.5,60.00079999,60.38409575
920.6,59.96079998,60.36429992
920.7,59.92079997,60.34180023
920.8,59.88079996,60.31627455
920.9,59.8408,60.2891773
921,59.80079999,60.26193852
921.1,59.76079998,60.23400669
921.2,59.72079997,60.20196537
921.3,59.68079996,60.1687527
921.4,59.6408,60.13371955
921.5,59.60079999,60.08032549
921.6,59.56079998,60.04621478
921.7,59.52079997,60.01011766
921.8,59.48079996,59.97242945
921.9,59.4408,59.93695217
922,59.40079999,59.90100635
922.1,59.32159996,59.86745691
922.2,59.24159994,59.83066186
922.3,59.16159992,59.79713195
922.4,59.0816,59.7608152
922.5,59.00159998,59.72012053
922.6,58.92159996,59.67423287
922.7,58.84159994,59.60619692
922.8,58.76159992,59.55493081
922.9,58.6816,59.46241363
923,58.60159998,59.39702786
923.1,58.49219995,59.31274918
923.2,58.38219992,59.02378187
923.3,58.27219989,58.78794994
923.4,58.1622,58.56077625
923.5,58.05219997,58.33375386
923.6,57.94219995,58.13982212
923.7,57.83219992,57.94682258
923.8,57.72219989,57.75494071
923.9,57.6122,57.57700279
924,57.50219997,57.3954288
924.1,57.41179996,57.13275343
924.2,57.32179993,56.96564562
924.3,57.23179991,56.79132424
924.4,57.1418,56.63837513
924.5,57.05179998,56.49323503
924.6,56.96179996,56.3724883
924.7,56.87179993,56.27861919
924.8,56.78179991,56.19281776
924.9,56.6918,56.10999839
925,56.60179998,56.02559282
925.1,56.54119997,55.93870301
925.2,56.48119996,55.85469764
925.3,56.42119994,55.77375732
925.4,56.3612,55.73683537
925.5,56.30119998,55.66793067
925.6,56.24119997,55.63122835
925.7,56.18119996,55.61160823
925.8,56.12119994,55.60291583
925.9,56.0612,55.60012899
926,56.00119998,55.60403349
926.1,55.95099998,55.61182297
926.2,55.90099996,55.61767485
926.3,55.85099995,55.61939283
926.4,55.801,55.61834837
926.5,55.75099999,55.61338477
926.6,55.70099998,55.60825523
926.7,55.65099996,55.60878722
926.8,55.60099995,55.60870913
926.9,55.551,55.604258
927,55.50099999,55.59234927
927.1,55.45099998,55.58003056
927.2,55.40099996,55.51152608
927.3,55.35099995,55.58539926
927.4,55.301,55.50690412
927.5,55.25099999,55.48679106
927.6,55.20099998,55.4619389
927.7,55.15099996,55.43591051
927.8,55.10099995,55.41199056
927.9,55.051,55.3822773
928,55.00099999,55.36876772
928.1,54.94119997,55.33491569
928.2,54.88119996,55.29757889
928.3,54.82119994,55.25955392
928.4,54.7612,55.22144598
928.5,54.70119998,55.17946282
928.6,54.64119997,55.13909027
928.7,54.58119996,55.09362234
928.8,54.52119994,55.04339092
928.9,54.4612,54.99343282
929,54.40119998,54.94220575
929.1,54.37059999,54.88796733
929.2,54.34059998,54.83620828
929.3,54.31059997,54.75677118
929.4,54.2806,54.70391887
929.5,54.25059999,54.65216469
929.6,54.22059999,54.60530579
929.7,54.19059998,54.55921314
929.8,54.16059997,54.51509227
929.9,54.1306,54.47821425
930,54.10059999,54.44643648
930.1,54.0902,54.41679643
930.2,54.08019999,54.38673664
930.3,54.07019999,54.35911229
930.4,54.0602,54.32936487
930.5,54.0502,54.30198942
930.6,54.0402,54.23965893
930.7,54.03019999,54.30890527
930.8,54.02019999,54.23057608
930.9,54.0102,54.20176086
931,54.0002,54.1748686
931.1,53.9902,54.14910377
931.2,53.98019999,54.12427601
931.3,53.97019999,54.0967688
931.4,53.9602,54.0730099
931.5,53.9502,54.04675212
931.6,53.9402,54.01896671
931.7,53.93019999,53.99419753
931.8,53.92019999,53.97216149
931.9,53.9102,53.93758713
932,53.9002,53.91286675
932.1,53.9,53.89312949
932.2,53.9,53.87179139
932.3,53.9,53.84810082
932.4,53.9,53.82804144
932.5,53.9,53.80712307
932.6,53.9,53.7855995
932.7,53.9,53.76966914
932.8,53.9,53.75420731
932.9,53.9,53.74008277
933,53.9,53.72711006
933.1,53.9098,53.72131188
933.2,53.91980001,53.71421056
933.3,53.92980001,53.70567923
933.4,53.9398,53.69960773
933.5,53.9498,53.69595214
933.6,53.9598,53.69422439
933.7,53.96980001,53.69474174
933.8,53.97980001,53.69572275
933.9,53.9898,53.70024709
934,53.9998,53.70476655
934.1,54.01960001,53.71190203
934.2,54.03960001,53.72002339
934.3,54.05960002,53.72692948
934.4,54.0796,53.73721784
934.5,54.09960001,53.75291882
934.6,54.11960001,53.76710193
934.7,54.13960001,53.77957193
934.8,54.15960002,53.79636129
934.9,54.1796,53.81187192
935,54.19960001,53.82743624
935.1,54.27840004,53.84766156
935.2,54.35840006,53.8711081
935.3,54.43840008,53.89849818
935.4,54.5184,53.94537661
935.5,54.59840002,53.99628644
935.6,54.67840004,54.06082785
935.7,54.75840006,54.1063153
935.8,54.83840008,54.21366471
935.9,54.9184,54.32196095
936,54.99840002,54.42683588
936.1,55.07840004,54.55091607
936.2,55.15840006,54.69279104
936.3,55.23840008,54.83663289
936.4,55.3184,54.98003549
936.5,55.39840002,55.11114867
936.6,55.47840004,55.20838542
936.7,55.55840006,55.30823818
936.8,55.63840008,55.40712457
936.9,55.7184,55.4948929
937,55.79840002,55.62115961
937.1,55.83920002,55.7036471
937.2,55.87920003,55.78044866
937.3,55.91920004,55.85112014
937.4,55.9592,55.91455854
937.5,55.99920001,55.96778667
937.6,56.03920002,56.0179644
937.7,56.07920003,56.06502341
937.8,56.11920004,56.09934886
937.9,56.1592,56.126573
938,56.19920001,56.16001506
938.1,56.1902,56.18359826
938.2,56.18019999,56.21014399
938.3,56.17019999,56.22275553
938.4,56.1602,56.24286372
938.5,56.1502,56.26468012
938.6,56.1402,56.27796031
938.7,56.13019999,56.28854151
938.8,56.12019999,56.28988856
938.9,56.1102,56.28380242
939,56.1002,56.27142515
939.1,56.00199995,56.25837923
939.2,55.90199993,56.24578233
939.3,55.8019999,56.22567903
939.4,55.702,56.18849353
939.5,55.60199997,56.1371054
939.6,55.50199995,55.95634647
939.7,55.40199993,55.69704849
939.8,55.3019999,55.47292519
939.9,55.202,55.25551276
940,55.10199997,55.08406607
940.1,54.86479988,54.90361463
940.2,54.62479982,54.7223774
940.3,54.38479977,54.5354396
940.4,54.1448,54.31699247
940.5,53.90479994,54.09585124
940.6,53.66479988,53.84803249
940.7,53.42479982,53.60396207
940.8,53.18479977,53.35953536
940.9,52.9448,53.23181909
941,52.70479994,52.97920269
941.1,52.27859979,52.71606854
941.2,51.84859968,52.43697473
941.3,51.41859958,52.13132054
941.4,50.98859999,51.78971566
941.5,50.55859989,51.44023832
941.6,50.12859979,51.03546347
941.7,49.69859968,50.58453741
941.8,49.26859958,50.1251825
941.9,48.83859999,49.65804299
942,48.40859989,49.19581828
942.1,47.88059974,48.74145625
942.2,47.35059961,48.06928158
942.3,46.82059948,47.59837423
942.4,46.29059999,47.08975426
942.5,45.76059986,46.58496559
942.6,45.23059974,46.10995363
942.7,44.70059961,45.62811856
942.8,44.17059948,45.15444877
942.9,43.64059999,44.67239406
943,43.11059986,44.1628175
943.1,42.58059974,43.6467741
943.2,42.05059961,43.13596762
943.3,41.52059948,42.62266713
943.4,40.99059999,42.11165566
943.5,40.46059986,41.85345094
943.6,39.93059974,41.34976041
943.7,39.40059961,40.83388296
943.8,38.87059948,40.329004
943.9,38.34059999,39.76106733
944,37.81059986,39.3489935
944.1,37.28059974,38.77454851
944.2,36.75059961,38.26084782
944.3,36.22059948,37.67297867
944.4,35.69059999,37.02533159
944.5,35.16059986,36.37290149
944.6,34.63059974,35.71086388
944.7,34.10059961,35.06240906
944.8,33.57059948,34.23253399
944.9,33.04059999,33.7022416
945,32.51059986,33.25890491
945.1,31.98059974,32.89456362
945.2,31.45059961,32.50638535
945.3,30.92059948,32.09432616
945.4,30.39059999,31.59975997
945.5,29.86059986,31.03645013
945.6,29.33059974,30.46709076
945.7,28.80059961,29.88651571
945.8,28.27059948,29.32618793
945.9,27.74059999,28.76452043
946,27.21059986,28.20892687
946.1,26.9941999,27.99198297
946.2,26.78419985,27.66381689
946.3,26.5741998,27.38687544
946.4,26.3642,27.16818916
946.5,26.15419995,26.9616166
946.6,25.9441999,26.7639341
946.7,25.73419985,26.59176508
946.8,25.5241998,26.37844505
946.9,25.3142,26.14077069
947,25.10419995,25.8855822
947.1,25.18820004,25.67771627
947.2,25.27820007,25.59624883
947.3,25.36820009,25.51925937
947.4,25.4582,25.3891638
947.5,25.54820002,25.29435761
947.6,25.63820004,25.18614678
947.7,25.72820007,25.07219877
947.8,25.81820009,24.95461469
947.9,25.9082,24.83311146
948,25.99820002,24.70844071
948.1,26.32340016,24.58357962
948.2,26.65340024,24.47318226
948.3,26.98340032,24.43129671
948.4,27.31340001,24.5461574
948.5,27.64340008,24.866861
948.6,27.97340016,25.07909509
948.7,28.30340024,25.50991785
948.8,28.63340032,25.91465365
948.9,28.96340001,26.38049004
949,29.29340008,26.89599656
949.1,29.81940026,27.4384466
949.2,30.34940039,27.99263942
949.3,30.87940052,28.50357524
949.4,31.40940001,28.94654588
949.5,31.93940014,29.34264785
949.6,32.46940026,29.78854687
949.7,32.99940039,30.27723679
949.8,33.52940052,30.83872127
949.9,34.05940001,31.50575664
950,34.58940014,32.6374302
950.1,35.16840029,33.38868568
950.2,35.74840043,34.12443541
950.3,36.32840056,34.87715996
950.4,36.90840001,35.59597147
950.5,37.48840015,36.21071824
950.6,38.06840029,36.73604215
950.7,38.64840043,37.20980711
950.8,39.22840056,37.68467265
950.9,39.80840001,38.16060705
951,40.38840015,38.66591306
951.1,40.88020024,39.19179825
951.2,41.37020036,39.46699243
951.3,41.86020048,40.03244974
951.4,42.35020001,40.63045596
951.5,42.84020013,41.2466718
951.6,43.33020024,41.87825429
951.7,43.82020036,42.51916366
951.8,44.31020048,43.0977279
951.9,44.80020001,43.64528551
952,45.29020013,44.1830721
952.1,45.66260018,44.74730193
952.2,46.03260027,45.25076795
952.3,46.40260036,45.82204053
952.4,46.77260001,46.40395776
952.5,47.1426001,47.218637
952.6,47.51260018,47.71875979
952.7,47.88260027,48.15255973
952.8,48.25260036,48.50080227
952.9,48.62260001,48.78503049
953,48.9926001,49.07298264
953.1,49.2058001,49.3700762
953.2,49.41580015,49.62238513
953.3,49.6258002,49.86347837
953.4,49.8358,50.09912971
953.5,50.04580005,50.34064757
953.6,50.2558001,50.57298496
953.7,50.46580015,50.78606828
953.8,50.6758002,50.88492051
953.9,50.8858,51.06361981
954,51.09580005,51.24167975
954.1,51.19800005,51.41599624
954.2,51.29800007,51.59795092
954.3,51.3980001,51.78414198
954.4,51.498,51.97095776
954.5,51.59800003,52.14933494
954.6,51.69800005,52.31132297
954.7,51.79800007,52.45619952
954.8,51.8980001,52.58342772
954.9,51.998,52.7007092
955,52.09800003,52.8036758
955.1,52.1098,52.9487671
955.2,52.11980001,53.02613969
955.3,52.12980001,53.08264759
955.4,52.1398,53.13286437
955.5,52.1498,53.17024998
955.6,52.1598,53.19619539
955.7,52.16980001,53.21165722
955.8,52.17980001,53.21344841
955.9,52.1898,53.20620068
956,52.1998,53.18661472
956.1,52.1902,53.16023981
956.2,52.18019999,53.1249968
956.3,52.17019999,53.08666435
956.4,52.1602,53.06262726
956.5,52.1502,53.01360624
956.6,52.1402,52.96040251
956.7,52.13019999,52.90813587
956.8,52.12019999,52.85523475
956.9,52.1102,52.80261182
957,52.1002,52.75153118
957.1,52.06079998,52.70131928
957.2,52.02079997,52.65502165
957.3,51.98079996,52.60843606
957.4,51.9408,52.56198224
957.5,51.90079999,52.5139227
957.6,51.86079998,52.46685393
957.7,51.82079997,52.39244876
957.8,51.78079996,52.33989905
957.9,51.7408,52.28914052
958,51.70079999,52.2379525
958.1,51.62159996,52.18647164
958.2,51.54159994,52.13361444
958.3,51.46159992,52.0693561
958.4,51.3816,51.95430506
958.5,51.30159998,51.87386744
958.6,51.22159996,51.76626912
958.7,51.14159994,51.59755559
958.8,51.06159992,51.28944645
958.9,50.9816,51.08646115
959,50.90159998,50.98173752
959.1,50.73339992,50.76384678
959.2,50.56339988,50.56565426
959.3,50.39339983,50.37069271
959.4,50.2234,50.16821499
959.5,50.05339996,49.96969547
959.6,49.88339992,49.77034623
959.7,49.71339988,49.56056222
959.8,49.54339983,49.37045201
959.9,49.3734,49.1588036
960,49.20339996,48.95856121
960.1,48.87659984,48.75465347
960.2,48.54659976,48.52416583
960.3,48.21659968,48.15364811
960.4,47.88659999,47.86508588
960.5,47.55659992,47.5823316
960.6,47.22659984,47.29110455
960.7,46.89659976,47.02046887
960.8,46.56659968,46.72637202
960.9,46.23659999,46.4528226
961,45.90659992,46.14741733
961.1,45.38059974,45.77928135
961.2,44.85059961,45.35865423
961.3,44.32059948,44.94094571
961.4,43.79059999,44.46823253
961.5,43.26059986,43.9975204
961.6,42.73059974,43.72429799
961.7,42.20059961,43.16465595
961.8,41.67059948,42.60961145
961.9,41.14059999,42.05808589
962,40.61059986,41.52462354
962.1,40.08059974,41.01193801
962.2,39.55059961,40.52194497
962.3,39.02059948,40.0571384
962.4,38.49059999,39.56039056
962.5,37.96059986,39.0334048
962.6,37.43059974,38.49703847
962.7,36.90059961,37.96046227
962.8,36.37059948,37.41095973
962.9,35.84059999,36.56502496
963,35.31059986,35.96926383
963.1,34.78059974,35.40307687
963.2,34.25059961,34.94490795
963.3,33.72059948,34.52009813
963.4,33.19059999,34.09015632
963.5,32.66059986,33.66444846
963.6,32.13059974,33.22813256
963.7,31.60059961,32.73623118
963.8,31.07059948,32.22214004
963.9,30.54059999,31.69330696
964,30.01059986,31.16870294
964.1,29.48059974,30.91484442
964.2,28.95059961,30.39586532
964.3,28.42059948,29.87754999
964.4,27.89059999,29.3763193
964.5,27.36059986,28.8627211
964.6,26.83059974,28.35419143
964.7,26.30059961,27.84951013
964.8,25.77059948,27.33186589
964.9,25.24059999,26.79338625
965,24.71059986,26.22643547
965.1,24.17079973,25.64743685
965.2,23.6307996,25.06990487
965.3,23.09079947,24.50222443
965.4,22.55079999,23.92450699
965.5,22.01079986,23.05210945
965.6,21.47079973,22.46196104
965.7,20.9307996,21.85913277
965.8,20.39079947,21.34829944
965.9,19.85079999,20.85240815
966,19.31079986,20.34181154
966.1,18.97659984,19.8525091
966.2,18.64659976,19.3915143
966.3,18.31659968,18.95994725
966.4,17.98659999,18.57690217
966.5,17.65659992,18.21569303
966.6,17.32659984,17.93732887
966.7,16.99659976,17.81375138
966.8,16.66659968,17.55777833
966.9,16.33659999,17.2958143
967,16.00659992,17.00231044
967.1,15.72559986,16.67897252
967.2,15.44559979,16.35856542
967.3,15.16559973,16.05107002
967.4,14.88559999,15.73979702
967.5,14.60559993,15.425448
967.6,14.32559986,15.11619801
967.7,14.04559979,14.79961732
967.8,13.76559973,14.50051416
967.9,13.48559999,14.202985
968,13.20559993,13.75336695
968.1,12.95499988,13.46620302
968.2,12.70499982,13.17546892
968.3,12.45499976,12.90677329
968.4,12.205,12.66951256
968.5,11.95499994,12.43447496
968.6,11.70499988,12.19258617
968.7,11.45499982,11.95860278
968.8,11.20499976,11.71938004
968.9,10.955,11.47939958
969,10.70499994,11.25233815
969.1,10.51379991,11.02800498
969.2,10.32379986,10.79962333
969.3,10.13379982,10.68172811
969.4,9.943799996,10.47437709
969.5,9.753799951,10.26962866
969.6,9.563799906,10.06917519
969.7,9.37379986,9.880314423
969.8,9.183799815,9.70741819
969.9,8.993799996,9.54806814
970,8.803799951,9.395219086
970.1,8.643199921,9.234591531
970.2,8.483199883,9.064333888
970.3,8.323199844,8.90344766
970.4,8.163199997,8.741244273
970.5,8.003199959,8.58203332
970.6,7.843199921,8.363884519
970.7,7.683199883,8.236626425
970.8,7.523199844,8.122142154
970.9,7.363199997,8.006657964
971,7.203199959,7.884393363
971.1,7.033399916,7.760225926
971.2,6.863399875,7.643078663
971.3,6.693399835,7.519619527
971.4,6.523399997,7.38424251
971.5,6.353399956,7.248096793
971.6,6.183399916,7.115304678
971.7,6.013399875,6.988429103
971.8,5.843399835,6.856707065
971.9,5.673399997,6.793932433
972,5.503399956,6.668057997
972.1,5.274599886,6.465410069
972.2,5.044599831,6.373776897
972.3,4.814599776,6.115791193
972.4,4.584599996,5.902898218
972.5,4.354599941,5.690071741
972.6,4.124599886,5.470100025
972.7,3.894599831,5.228831081
972.8,3.664599776,4.969957713
972.9,3.434599996,4.71983043
973,3.204599941,4.453808773
973.1,2.994199896,4.16378785
973.2,2.784199846,3.724538688
973.3,2.574199796,3.433623695
973.4,2.364199996,3.175865856
973.5,2.154199946,2.944633922
973.6,1.944199896,2.731334025
973.7,1.734199846,2.536440651
973.8,1.524199796,2.348430183
973.9,1.314199996,2.152187926
974,1.104199946,1.926136627
974.1,0.992199945,1.702797583
974.2,0.882199919,1.482104145
974.3,0.772199893,1.282050423
974.4,0.662199998,1.10887935
974.5,0.552199972,1.038565216
974.6,0.442199945,0.834996375
974.7,0.332199919,0.672044116
974.8,0.222199893,0.586851656
974.9,0.112199998,0.450292878
975,0.002199972,0.371388573
975.1,0,0.260243108
975.2,0,0.172298889
975.3,0,0.100817885
975.4,0,0.044665678
975.5,0,0.031736259
975.6,0,0.046613006
975.7,0,0.034825425
975.8,0,0.016897245
975.9,0,0.012605371
976,0,0
976.1,0,0
976.2,0,0
976.3,0,0
976.4,0,0
976.5,0,0
976.6,0,0
976.7,0,0
976.8,0,0
976.9,0,0
977,0,0
977.1,0,0
977.2,0,0
977.3,0,0
977.4,0,0
977.5,0,0
977.6,0,0
977.7,0,0
977.8,0,0
977.9,0,0
978,0,0
978.1,0,0
978.2,0,0
978.3,0,0
978.4,0,0
978.5,0,0
978.6,0,0
978.7,0,0
978.8,0,0
978.9,0,0
979,0,0
979.1,0,0
979.2,0,0
979.3,0,0
979.4,0,0
979.5,0,0
979.6,0,0
979.7,0,0
979.8,0,0
979.9,0,0
980,0,0
980.1,0,0
980.2,0,0
980.3,0,0
980.4,0,0
980.5,0,0
980.6,0,0
980.7,0,0
980.8,0,0
980.9,0,0
981,0,0
981.1,0,0
981.2,0,0
981.3,0,0
981.4,0,0
981.5,0,0
981.6,0,0
981.7,0,0
981.8,0,0
981.9,0,0
982,0,0
982.1,0,0
982.2,0,0
982.3,0,0
982.4,0,0
982.5,0,0
982.6,0,0
982.7,0,0
982.8,0,0
982.9,0,0
983,0,0
983.1,0,0
983.2,0,0
983.3,0,0
983.4,0,0
983.5,0,0
983.6,0,0
983.7,0,0
983.8,0,0
983.9,0,0
984,0,0
984.1,0,0
984.2,0,0
984.3,0,0
984.4,0,0
984.5,0,0
984.6,0,0
984.7,0,0
984.8,0,0
984.9,0,0
985,0,0
985.1,0,0
985.2,0,0
985.3,0,0
985.4,0,0
985.5,0,0
985.6,0,0
985.7,0,0
985.8,0,0
985.9,0,0
986,0,0
986.1,0,0
986.2,0,0
986.3,0,0
986.4,0,0
986.5,0,0
986.6,0,0
986.7,0,0
986.8,0,0
986.9,0,0
987,0,0
987.1,0,0
987.2,0,0
987.3,0,0
987.4,0,0
987.5,0,0
987.6,0,0
987.7,0,0
987.8,0,0
987.9,0,0
988,0,0
988.1,0,0
988.2,0,0
988.3,0,0
988.4,0,0
988.5,0,0
988.6,0,0
988.7,0,0
988.8,0,0
988.9,0,0
989,0,0
989.1,0,0
989.2,0,0
989.3,0,0
989.4,0,0
989.5,0,0
989.6,0,0
989.7,0,0
989.8,0,0
989.9,0,0
990,0,0
990.1,0,0
990.2,0,0
990.3,0,0
990.4,0,0
990.5,0,0
990.6,0,0
990.7,0,0
990.8,0,0
990.9,0,0
991,0,0
991.1,0,0
991.2,0,0
991.3,0,0
991.4,0,0
991.5,0,0
991.6,0,0
991.7,0,0
991.8,0,0
991.9,0,0
992,0,0
992.1,0,0
992.2,0,0
992.3,0,0
992.4,0,0
992.5,0,0
992.6,0,0
992.7,0,0
992.8,0,0
992.9,0,0.009207026
993,0,0.007967831
993.1,0,0.0068705
993.2,0,0.00603915
993.3,0,0.005387447
993.4,0,0
993.5,0,0
993.6,0,0
993.7,0,0
993.8,0,0
993.9,0,0
994,0,0
994.1,0,0
994.2,0,0
994.3,0,0
994.4,0,0
994.5,0,0
994.6,0,0
994.7,0,0
994.8,0,0
994.9,0,0
995,0,0
995.1,0,0
995.2,0,0
995.3,0,0
995.4,0,0
995.5,0,0
995.6,0,0
995.7,0,0
995.8,0,0
995.9,0,0
996,0,0
996.1,0,0
996.2,0,0
996.3,0,0
996.4,0,0
996.5,0,0
996.6,0,0
996.7,0,0
996.8,0,0
996.9,0,0
997,0,0
997.1,0,0
997.2,0,0
997.3,0,0
997.4,0,0
997.5,0,0
997.6,0,0
997.7,0,0
997.8,0,0
997.9,0,0
998,0,0
998.1,0,0
998.2,0,0
998.3,0,0
998.4,0,0
998.5,0,0
998.6,0,0
998.7,0,0
998.8,0,0
998.9,0,0
999,0,0
999.1,0,0
999.2,0,0
999.3,0,0
999.4,0,0
999.5,0,0
999.6,0,0
999.7,0,0
999.8,0,0
999.9,0,0
1000,0,0
1000.1,0,0
1000.2,0,0
1000.3,0,0
1000.4,0,0
1000.5,0,0
1000.6,0,0
1000.7,0,0
1000.8,0,0
1000.9,0,0
1001,0,0
1001.1,0,0
1001.2,0,0
1001.3,0,0
1001.4,0,0
1001.5,0,0
1001.6,0,0
1001.7,0,0
1001.8,0,0
1001.9,0,0
1002,0,0
1002.1,0,0
1002.2,0,0
1002.3,0,0
1002.4,0,0
1002.5,0,0
1002.6,0,0
1002.7,0,0
1002.8,0,0
1002.9,0,0
1003,0,0
1003.1,0,0
1003.2,0,0
1003.3,0,0
1003.4,0,0
1003.5,0,0
1003.6,0,0
1003.7,0,0
1003.8,0,0
1003.9,0,0
1004,0,0
1004.1,0,0
1004.2,0,0
1004.3,0,0
1004.4,0,0
1004.5,0,0
1004.6,0,0
1004.7,0,0
1004.8,0,0
1004.9,0,0
1005,0,0
1005.1,0,0
1005.2,0,0
1005.3,0,0
1005.4,0,0
1005.5,0,0
1005.6,0,0
1005.7,0,0
